motor_id,motor_sinifi,verim_sinifi,motor_T_nom,motor_T_max,motor_n_max,motor_P_nom,T_cont,T_peak,t_cycle,t_peak,n_nom_ihtiyac,n_max_ihtiyac,T_amb,SF,T_rms_guvenlikli,P_ihtiyac_kW,uygunluk_skoru,verim_kod,sinif_kod
motor_006,asenkron,IE4,98.0,235.0,3000,15.0,36.43,73.15,11.36,1.73,1460.0,1896.0,36.6,1.25,55.05,6.73,42.0,4,0
motor_007,servo,IE4,12.0,36.0,8000,5.0,36.43,73.15,11.36,1.73,1460.0,1896.0,36.6,1.25,55.05,6.73,0.0,4,1
motor_001,servo,IE4,8.0,24.0,6000,2.5,28.99,53.53,8.17,3.36,1500.0,2695.0,31.6,1.25,51.14,6.43,0.0,4,1
motor_002,asenkron,IE3,35.0,84.0,3000,5.5,28.99,53.53,8.17,3.36,1500.0,2695.0,31.6,1.25,51.14,6.43,0.0,3,0
motor_003,asenkron,IE3,49.0,118.0,3000,7.5,28.99,53.53,8.17,3.36,1500.0,2695.0,31.6,1.25,51.14,6.43,0.0,3,0
motor_004,asenkron,IE4,72.0,173.0,3000,11.0,28.99,53.53,8.17,3.36,1500.0,2695.0,31.6,1.25,51.14,6.43,67.0,4,0
motor_005,asenkron,IE3,19.5,46.8,3000,3.0,28.99,53.53,8.17,3.36,1500.0,2695.0,31.6,1.25,51.14,6.43,0.0,3,0
motor_006,asenkron,IE4,98.0,235.0,3000,15.0,28.99,53.53,8.17,3.36,1500.0,2695.0,31.6,1.25,51.14,6.43,52.0,4,0
motor_007,servo,IE4,12.0,36.0,8000,5.0,28.99,53.53,8.17,3.36,1500.0,2695.0,31.6,1.25,51.14,6.43,0.0,4,1
motor_001,servo,IE4,8.0,24.0,6000,2.5,72.01,144.27,13.51,3.79,1500.0,1701.0,24.4,1.5,146.76,15.37,0.0,4,1
motor_002,asenkron,IE3,35.0,84.0,3000,5.5,72.01,144.27,13.51,3.79,1500.0,1701.0,24.4,1.5,146.76,15.37,0.0,3,0
motor_003,asenkron,IE3,49.0,118.0,3000,7.5,72.01,144.27,13.51,3.79,1500.0,1701.0,24.4,1.5,146.76,15.37,0.0,3,0
motor_004,asenkron,IE4,72.0,173.0,3000,11.0,72.01,144.27,13.51,3.79,1500.0,1701.0,24.4,1.5,146.76,15.37,0.0,4,0
motor_005,asenkron,IE3,19.5,46.8,3000,3.0,72.01,144.27,13.51,3.79,1500.0,1701.0,24.4,1.5,146.76,15.37,0.0,3,0
motor_006,asenkron,IE4,98.0,235.0,3000,15.0,72.01,144.27,13.51,3.79,1500.0,1701.0,24.4,1.5,146.76,15.37,0.0,4,0
motor_007,servo,IE4,12.0,36.0,8000,5.0,72.01,144.27,13.51,3.79,1500.0,1701.0,24.4,1.5,146.76,15.37,0.0,4,1
motor_001,servo,IE4,8.0,24.0,6000,2.5,16.68,26.96,4.57,2.11,1500.0,2314.0,47.7,1.25,27.55,3.46,0.0,4,1
motor_002,asenkron,IE3,35.0,84.0,3000,5.5,16.68,26.96,4.57,2.11,1500.0,2314.0,47.7,1.25,27.55,3.46,0.0,3,0
motor_003,asenkron,IE3,49.0,118.0,3000,7.5,16.68,26.96,4.57,2.11,1500.0,2314.0,47.7,1.25,27.55,3.46,0.0,3,0
motor_004,asenkron,IE4,72.0,173.0,3000,11.0,16.68,26.96,4.57,2.11,1500.0,2314.0,47.7,1.25,27.55,3.46,0.0,4,0
motor_005,asenkron,IE3,19.5,46.8,3000,3.0,16.68,26.96,4.57,2.11,1500.0,2314.0,47.7,1.25,27.55,3.46,0.0,3,0
motor_006,asenkron,IE4,98.0,235.0,3000,15.0,16.68,26.96,4.57,2.11,1500.0,2314.0,47.7,1.25,27.55,3.46,0.0,4,0
motor_007,servo,IE4,12.0,36.0,8000,5.0,16.68,26.96,4.57,2.11,1500.0,2314.0,47.7,1.25,27.55,3.46,0.0,4,1
